Song,Album,Lyric,Previous Lyric,Next Lyric,Multiplicity,Lyric Entry,Song Entry,Color,Background Color,Lyric Color
You’re Losing Me (From The Vault),Midnights,My heart won't start anymore,(Stop 'cause you're losin' me),(Stop 'cause you're losin' me),1,stopcauseyourelosinme,yourelosingme,#242e47,#242e47,#c9c8fd
You’re Losing Me (From The Vault),Midnights,'Til we were too far gone to bring back to life?,How long could we be a sad song,"I gave you all my best me's, my endless empathy",1,igaveyouallmybestmesmyendlessempathy,yourelosingme,#242e47,#242e47,#c9c8fd
You’re Losing Me (From The Vault),Midnights,"I gave you all my best me's, my endless empathy",'Til we were too far gone to bring back to life?,And all I did was bleed as I tried to be the bravest soldier,1,andallididwasbleedasitriedtobethebravestsoldier,yourelosingme,#242e47,#242e47,#c9c8fd
You’re Losing Me (From The Vault),Midnights,And all I did was bleed as I tried to be the bravest soldier,"I gave you all my best me's, my endless empathy","Fighting in only your army, frontlines, don't you ignore me",1,fightinginonlyyourarmyfrontlinesdontyouignoreme,yourelosingme,#242e47,#242e47,#c9c8fd
You’re Losing Me (From The Vault),Midnights,"Fighting in only your army, frontlines, don't you ignore me",And all I did was bleed as I tried to be the bravest soldier,I'm the best thing at this party (You're losin' me),1,imthebestthingatthispartyyourelosinme,yourelosingme,#242e47,#242e47,#c9c8fd
You’re Losing Me (From The Vault),Midnights,I'm the best thing at this party (You're losin' me),"Fighting in only your army, frontlines, don't you ignore me",And I wouldn't marry me either,1,andiwouldntmarrymeeither,yourelosingme,#242e47,#242e47,#c9c8fd
You’re Losing Me (From The Vault),Midnights,And I wouldn't marry me either,I'm the best thing at this party (You're losin' me),A pathological people pleaser,1,apathologicalpeoplepleaser,yourelosingme,#242e47,#242e47,#c9c8fd
You’re Losing Me (From The Vault),Midnights,A pathological people pleaser,And I wouldn't marry me either,Who only wanted you to see her,1,whoonlywantedyoutoseeher,yourelosingme,#242e47,#242e47,#c9c8fd
You’re Losing Me (From The Vault),Midnights,Who only wanted you to see her,A pathological people pleaser,"And I'm fadin', thinkin'",1,andimfadinthinkin,yourelosingme,#242e47,#242e47,#c9c8fd
You’re Losing Me (From The Vault),Midnights,"And I'm fadin', thinkin'",Who only wanted you to see her,"""Do something, babe, say something"" (Say something)",1,dosomethingbabesaysomethingsaysomething,yourelosingme,#242e47,#242e47,#c9c8fd
You’re Losing Me (From The Vault),Midnights,"""Do something, babe, say something"" (Say something)","And I'm fadin', thinkin'","""Lose something, babe, risk something"" (You're losin' me)",1,losesomethingbaberisksomethingyourelosinme,yourelosingme,#242e47,#242e47,#c9c8fd
You’re Losing Me (From The Vault),Midnights,"""Lose something, babe, risk something"" (You're losin' me)","""Do something, babe, say something"" (Say something)","""Choose something, babe, I got nothing"" (I got nothing)",1,choosesomethingbabeigotnothingigotnothing,yourelosingme,#242e47,#242e47,#c9c8fd
You’re Losing Me (From The Vault),Midnights,"""Choose something, babe, I got nothing"" (I got nothing)","""Lose something, babe, risk something"" (You're losin' me)","""To believe, unless you're choosin' me""",1,tobelieveunlessyourechoosinme,yourelosingme,#242e47,#242e47,#c9c8fd
You’re Losing Me (From The Vault),Midnights,"Stop (Stop, stop), you're losin' me",You're losin' me,"Stop (Stop, stop), you're losin' me",1,stopstopstopyourelosinme,yourelosingme,#242e47,#242e47,#c9c8fd
You’re Losing Me (From The Vault),Midnights,"Stop (Stop, stop), you're losin' me","Stop (Stop, stop), you're losin' me",I can't find a pulse,1,icantfindapulse,yourelosingme,#242e47,#242e47,#c9c8fd
You’re Losing Me (From The Vault),Midnights,I can't find a pulse,"Stop (Stop, stop), you're losin' me",My heart won't start anymore,1,myheartwontstartanymore,yourelosingme,#242e47,#242e47,#c9c8fd
august,folklore,I never needed anything more,"Salt air, and the rust on your door","Whispers of ""Are you sure?""",1,whispersofareyousure,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,"Whispers of ""Are you sure?""",I never needed anything more,"""Never have I ever before""",1,neverhaveieverbefore,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,August slipped away into a moment in time,But I can see us lost in the memory,'Cause it was never mine,3,causeitwasnevermine,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,'Cause it was never mine,August slipped away into a moment in time,And I can see us twisted in bedsheets,3,andicanseeustwistedinbedsheets,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,And I can see us twisted in bedsheets,'Cause it was never mine,August sipped away like a bottle of wine,3,augustsippedawaylikeabottleofwine,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,August sipped away like a bottle of wine,And I can see us twisted in bedsheets,'Cause you were never mine,3,causeyouwerenevermine,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,Wishin' I could write my name on it,Your back beneath the sun,Will you call when you're back at school?,1,willyoucallwhenyourebackatschool,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,Will you call when you're back at school?,Wishin' I could write my name on it,I remember thinkin' I had you,1,irememberthinkinihadyou,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,Wanting was enough,Back when we were still changin' for the better,"For me, it was enough",1,formeitwasenough,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,"For me, it was enough",Wanting was enough,To live for the hope of it all,1,toliveforthehopeofitall,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,To live for the hope of it all,"For me, it was enough",Cancel plans just in case you'd call,1,cancelplansjustincaseyoudcall,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,Cancel plans just in case you'd call,To live for the hope of it all,"And say, ""Meet me behind the mall""",1,andsaymeetmebehindthemall,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,"And say, ""Meet me behind the mall""",Cancel plans just in case you'd call,"So much for summer love and saying ""us""",1,somuchforsummerloveandsayingus,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,"So much for summer love and saying ""us""","And say, ""Meet me behind the mall""",'Cause you weren't mine to lose,1,causeyouwerentminetolose,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,'Cause you weren't mine to lose,"So much for summer love and saying ""us""","You weren't mine to lose, no",1,youwerentminetoloseno,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,Never mine,'Cause you were never mine,But do you remember?,1,butdoyouremember,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,But do you remember?,Never mine,"Remember when I pulled up and said ""Get in the car""",1,rememberwhenipulledupandsaidgetinthecar,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,"Remember when I pulled up and said ""Get in the car""",But do you remember?,And then canceled my plans just in case you'd call?,1,andthencanceledmyplansjustincaseyoudcall,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,And then canceled my plans just in case you'd call?,"Remember when I pulled up and said ""Get in the car""","Back when I was livin' for the hope of it all, for the hope of it all",1,backwheniwaslivinforthehopeofitallforthehopeofitall,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,"Back when I was livin' for the hope of it all, for the hope of it all",And then canceled my plans just in case you'd call?,"""Meet me behind the mall""",1,meetmebehindthemall,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,"""Meet me behind the mall""","Back when I was livin' for the hope of it all, for the hope of it all","(Remember when I pulled up and said ""Get in the car"")",1,rememberwhenipulledupandsaidgetinthecar,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,"(Remember when I pulled up and said ""Get in the car"")","""Meet me behind the mall""",(And then canceled my plans just in case you'd call?),1,andthencanceledmyplansjustincaseyoudcall,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,(And then canceled my plans just in case you'd call?),"(Remember when I pulled up and said ""Get in the car"")","(Back when I was livin' for the hope of it all, for the hope of it all)",1,backwheniwaslivinforthehopeofitallforthehopeofitall,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,"(Back when I was livin' for the hope of it all, for the hope of it all)",(And then canceled my plans just in case you'd call?),"(""Meet me behind the mall"")",1,meetmebehindthemall,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,"(""Meet me behind the mall"")","(Back when I was livin' for the hope of it all, for the hope of it all)","Remember when I pulled up and said ""Get in the car""",1,rememberwhenipulledupandsaidgetinthecar,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,"Remember when I pulled up and said ""Get in the car""","(""Meet me behind the mall"")",And then canceled my plans just in case you'd call?,1,andthencanceledmyplansjustincaseyoudcall,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,And then canceled my plans just in case you'd call?,"Remember when I pulled up and said ""Get in the car""",Back when I was livin' for the hope of it all (For the hope of it all),1,backwheniwaslivinforthehopeofitallforthehopeofitall,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,Back when I was livin' for the hope of it all (For the hope of it all),And then canceled my plans just in case you'd call?,"For the hope of it all, for the hope of it all",1,forthehopeofitallforthehopeofitall,august,#cdc9c1,#cdc9c1,#4d4d4d
august,folklore,"For the hope of it all, for the hope of it all",Back when I was livin' for the hope of it all (For the hope of it all),"(For the hope of it all, for the hope of it all)",1,forthehopeofitallforthehopeofitall,august,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,"About why you switched your homeroom, but","Betty, I won't make assumptions",I think it's 'cause of me,1,ithinkitscauseofme,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,I think it's 'cause of me,"About why you switched your homeroom, but","Betty, one time, I was riding on my skateboard",1,bettyonetimeiwasridingonmyskateboard,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,"Betty, one time, I was riding on my skateboard",I think it's 'cause of me,When I passed your house,1,whenipassedyourhouse,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,When I passed your house,"Betty, one time, I was riding on my skateboard",It's like I couldn't breathe,1,itslikeicouldntbreathe,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,You can't believe a word she says,You heard the rumors from Inez,"Most times, but this time, it was true",2,mosttimesbutthistimeitwastrue,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,"Most times, but this time, it was true",You can't believe a word she says,The worst thing that I ever did,2,theworstthingthatieverdid,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,The worst thing that I ever did,"Most times, but this time, it was true",Was what I did to you,2,waswhatididtoyou,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,Would you have me? Would you want me?,But if I just showed up at your party,Would you tell me to go fuck myself,2,wouldyoutellmetogofuckmyself,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,Would you tell me to go fuck myself,Would you have me? Would you want me?,Or lead me to the garden?,2,orleadmetothegarden,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,Or lead me to the garden?,Would you tell me to go fuck myself,"In the garden, would you trust me",2,inthegardenwouldyoutrustme,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,"In the garden, would you trust me",Or lead me to the garden?,If I told you it was just a summer thing?,2,ifitoldyouitwasjustasummerthing,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,If I told you it was just a summer thing?,"In the garden, would you trust me","I'm only seventeen, I don't know anything",2,imonlyseventeenidontknowanything,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,"I'm only seventeen, I don't know anything",If I told you it was just a summer thing?,But I know I miss you,2,butiknowimissyou,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,Your favorite song was playing,"Betty, I know where it all went wrong",From the far side of the gym,1,fromthefarsideofthegym,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,From the far side of the gym,Your favorite song was playing,I was nowhere to be found,1,iwasnowheretobefound,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,I was nowhere to be found,From the far side of the gym,"I hate the crowds, you know that",1,ihatethecrowdsyouknowthat,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,"I hate the crowds, you know that",I was nowhere to be found,"Plus, I saw you dance with him",1,plusisawyoudancewithhim,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,Just thinking of you when she pulled up like,I was walking home on broken cobblestones,A figment of my worst intentions,1,afigmentofmyworstintentions,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,A figment of my worst intentions,Just thinking of you when she pulled up like,"She said, ""James, get in, let's drive""",1,shesaidjamesgetinletsdrive,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,"She said, ""James, get in, let's drive""",A figment of my worst intentions,Those days turned into nights,1,thosedaysturnedintonights,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,Those days turned into nights,"She said, ""James, get in, let's drive""","Slept next to her, but",1,sleptnexttoherbut,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,"Slept next to her, but",Those days turned into nights,I dreamt of you all summer long,1,idreamtofyouallsummerlong,betty,#cdc9c1,#cdc9c1,#4d4d4d
betty,folklore,And I planned it out for weeks now,"Betty, I'm here on your doorstep",But it's finally sinkin' in,1,butitsfinallysinkinin,betty,#cdc9c1,#cdc9c1,#4d4d4d
